"parkingstreetkey","USRN","StreetName","parkingZoneKey"
"2618","8401123","Baker Street","11"
"2619","8401123","Baker Street","51"
"2620","8401123","Baker Street","52"
"2435","8401124","Balderton Street","47"
"2623","8401124","Balderton Street","47"
"5572","8401124","Balderton Street","47"
"157","8401125","Brown Street","51"
"1533","8401125","Brown Street","51"
"2776","8401125","Brown Street","54"
"4735","8401125","Brown Street","54"
"5664","8401125","Brown Street","54"
"1478","8401126","Bradiston Road","30"
"2738","8401126","Bradiston Road","30"
"5640","8401126","Bradiston Road","30"
"1479","8401127","Bravington Place","30"
"2739","8401127","Bravington Place","30"
"5641","8401127","Bravington Place","30"
"1480","8401128","Bravington Road","30"
"2740","8401128","Bravington Road","30"
"5642","8401128","Bravington Road","30"
"1482","8401129","Bremner Road","5"
"2741","8401129","Bremner Road","5"
"5643","8401129","Bremner Road","5"
"152","8401130","Brendon Street","51"
"5644","8401130","Brendon Street","54"
"4734","8401130","Brendon Street","54"
"1485","8401130","Brendon Street","51"
"2742","8401130","Brendon Street","54"
"153","8401131","Bressenden Place","41"
"5645","8401131","Bressenden Place","62"
"1486","8401131","Bressenden Place","41"
"1487","8401131","Bressenden Place","63"
"1488","8401131","Bressenden Place","61"
"2743","8401131","Bressenden Place","42"
"2744","8401131","Bressenden Place","62"
"1489","8401132","Brewer Street","57"
"2745","8401132","Brewer Street","57"
"5371","8401132","Brewer Street","57"
"1529","8401133","Browning Close","24"
"1530","8401133","Browning Close","24"
"2777","8401133","Browning Close","9"
"5665","8401133","Browning Close","9"
"1536","8401134","Brunswick Mews","52"
"2781","8401134","Brunswick Mews","52"
"5668","8401134","Brunswick Mews","52"
"1537","8401135","Bruton Lane","47"
"2782","8401135","Bruton Lane","47"
"5669","8401135","Bruton Lane","47"
"1917","8401136","Denman Street","57"
"3092","8401136","Denman Street","57"
"5444","8401136","Denman Street","57"
"1539","8401137","Bruton Place","47"
"2783","8401137","Bruton Place","47"
"5670","8401137","Bruton Place","47"
"1540","8401138","Bruton Street","47"
"2784","8401138","Bruton Street","47"
"4810","8401138","Bruton Street","47"
"1541","8401139","Bryanston Mews East","51"
"2785","8401139","Bryanston Mews East","51"
"5671","8401139","Bryanston Mews East","51"
"158","8401140","Bryanston Mews West","51"
"1542","8401140","Bryanston Mews West","51"
"2786","8401140","Bryanston Mews West","54"
"4738","8401140","Bryanston Mews West","54"
"5672","8401140","Bryanston Mews West","54"
"1918","8401141","Denning Close","29"
"3093","8401141","Denning Close","29"
"5854","8401141","Denning Close","29"
"1920","8401142","Derby Street","47"
"5856","8401142","Derby Street","47"
"3096","8401142","Derby Street","47"
"1919","8401143","Derby Gate","57"
"3094","8401143","Derby Gate","57"
"5855","8401143","Derby Gate","57"
"1922","8401144","Dering Street","47"
"3097","8401144","Dering Street","47"
"5124","8401144","Dering Street","47"
"737","8401145","Chester Square Mews","14"
"1705","8401145","Chester Square Mews","3"
"2918","8401145","Chester Square Mews","3"
"5747","8401145","Chester Square Mews","3"
"1706","8401146","Chester Street","3"
"2919","8401146","Chester Street","3"
"5748","8401146","Chester Street","3"
"1697","8401147","Chesterfield Gardens","47"
"5116","8401147","Chesterfield Gardens","47"
"2920","8401147","Chesterfield Gardens","47"
"1699","8401148","Chesterfield Hill","47"
"2921","8401148","Chesterfield Hill","47"
"5749","8401148","Chesterfield Hill","47"
"1700","8401149","Chesterfield Street","47"
"5750","8401149","Chesterfield Street","47"
"2922","8401149","Chesterfield Street","47"
"1707","8401150","Cheval Place","4"
"2924","8401150","Cheval Place","4"
"5752","8401150","Cheval Place","4"
"177","8401151","Chichester Road","36"
"1710","8401151","Chichester Road","75"
"1711","8401151","Chichester Road","75"
"2925","8401151","Chichester Road","28"
"5753","8401151","Chichester Road","28"
"1712","8401152","Chichester Street","2"
"2926","8401152","Chichester Street","2"
"5754","8401152","Chichester Street","2"
"1713","8401153","Chiltern Street","51"
"5755","8401153","Chiltern Street","51"
"2927","8401153","Chiltern Street","51"
"1731","8401154","Circus Road","29"
"2944","8401154","Circus Road","29"
"5487","8401154","Circus Road","29"
"1174","8401155","Telford Terrace","2"
"4408","8401155","Telford Terrace","2"
"6578","8401155","Telford Terrace","2"
"1833","8401156","Craven Hill","75"
"5495","8401156","Craven Hill","14"
"5496","8401156","Craven Hill","17"
"1834","8401156","Craven Hill","17"
"1835","8401156","Craven Hill","14"
"3025","8401156","Craven Hill","14"
"3026","8401156","Craven Hill","17"
"1839","8401157","Craven Hill Mews","14"
"3029","8401157","Craven Hill Mews","14"
"4947","8401157","Craven Hill Mews","14"
"1841","8401158","Craven Road","16"
"1842","8401158","Craven Road","17"
"3031","8401158","Craven Road","16"
"3032","8401158","Craven Road","17"
"5122","8401158","Craven Road","17"
"1836","8401159","Craven Hill Gardens","75"
"1837","8401159","Craven Hill Gardens","17"
"1838","8401159","Craven Hill Gardens","14"
"3027","8401159","Craven Hill Gardens","14"
"3028","8401159","Craven Hill Gardens","17"
"4819","8401159","Craven Hill Gardens","14"
"1940","8401160","De Walden Street","51"
"3070","8401160","De Walden Street","51"
"5837","8401160","De Walden Street","51"
"202","8401161","Dean Bradley Street","40"
"5381","8401161","Dean Bradley Street","42"
"5838","8401161","Dean Bradley Street","42"
"1886","8401161","Dean Bradley Street","40"
"1887","8401161","Dean Bradley Street","63"
"3071","8401161","Dean Bradley Street","42"
"204","8401162","Dean Farrar Street","41"
"1892","8401162","Dean Farrar Street","41"
"1893","8401162","Dean Farrar Street","63"
"3072","8401162","Dean Farrar Street","42"
"5382","8401162","Dean Farrar Street","42"
"5839","8401162","Dean Farrar Street","42"
"1894","8401163","Dean Ryle Street","39"
"1895","8401163","Dean Ryle Street","63"
"3073","8401163","Dean Ryle Street","39"
"5840","8401163","Dean Ryle Street","39"
"705","8401164","Piccadilly Place","47"
"4001","8401164","Piccadilly Place","47"
"6362","8401164","Piccadilly Place","47"
"1993","8401165","Eamont Street","29"
"3153","8401165","Eamont Street","29"
"5895","8401165","Eamont Street","29"
"1994","8401166","Easleys Mews","52"
"3154","8401166","Easleys Mews","52"
"5896","8401166","Easleys Mews","52"
"1995","8401167","Eastbourne Mews","16"
"3156","8401167","Eastbourne Mews","16"
"5015","8401167","Eastbourne Mews","16"
"1996","8401168","Eastbourne Terrace","75"
"1997","8401168","Eastbourne Terrace","16"
"1998","8401168","Eastbourne Terrace","20"
"3157","8401168","Eastbourne Terrace","16"
"3158","8401168","Eastbourne Terrace","20"
"4825","8401168","Eastbourne Terrace","16"
"5491","8401169","Eastcastle Street","52"
"1999","8401169","Eastcastle Street","52"
"3159","8401169","Eastcastle Street","52"
"2000","8401170","Eaton Close","3"
"3160","8401170","Eaton Close","3"
"5897","8401170","Eaton Close","3"
"2001","8401171","Eaton Gate","3"
"3161","8401171","Eaton Gate","3"
"5898","8401171","Eaton Gate","3"
"2025","8401172","Eccleston Place","3"
"3182","8401172","Eccleston Place","3"
"5443","8401172","Eccleston Place","3"
"2002","8401173","Eaton Lane","3"
"3162","8401173","Eaton Lane","3"
"5899","8401173","Eaton Lane","3"
"269","8401174","Lanark Place","23"
"2517","8401174","Lanark Place","24"
"2518","8401174","Lanark Place","24"
"6152","8401174","Lanark Place","9"
"3604","8401174","Lanark Place","9"
"2519","8401175","Lanark Road","29"
"3606","8401175","Lanark Road","29"
"4838","8401175","Lanark Road","29"
"2522","8401176","Lancaster Gate","17"
"3608","8401176","Lancaster Gate","17"
"4839","8401176","Lancaster Gate","17"
"2523","8401177","Lancaster Mews","17"
"3610","8401177","Lancaster Mews","17"
"6153","8401177","Lancaster Mews","17"
"350","8401178","Lowndes Street","3"
"3698","8401178","Lowndes Street","3"
"6204","8401178","Lowndes Street","3"
"353","8401179","Lumley Street","47"
"3700","8401179","Lumley Street","47"
"6206","8401179","Lumley Street","47"
"12","8401180","Lupus Street","3"
"354","8401180","Lupus Street","75"
"355","8401180","Lupus Street","2"
"356","8401180","Lupus Street","3"
"3701","8401180","Lupus Street","2"
"4790","8401180","Lupus Street","2"
"357","8401181","Luton Street","15"
"3703","8401181","Luton Street","15"
"5283","8401181","Luton Street","12"
"6207","8401181","Luton Street","12"
"358","8401182","Luxborough Street","51"
"3704","8401182","Luxborough Street","51"
"5459","8401182","Luxborough Street","51"
"359","8401183","Lyall Mews","3"
"3705","8401183","Lyall Mews","3"
"6208","8401183","Lyall Mews","3"
"1028","8401184","Serpentine Road","71"
"4208","8401184","Serpentine Road","74"
"1029","8401185","Sevington Street","29"
"4210","8401185","Sevington Street","29"
"5430","8401185","Sevington Street","29"
"404","8401186","Margaret Street","52"
"3743","8401186","Margaret Street","52"
"5417","8401186","Margaret Street","52"
"1030","8401187","Seymour Mews","52"
"6480","8401187","Seymour Mews","52"
"4211","8401187","Seymour Mews","52"
"1031","8401188","Seymour Place","51"
"1032","8401188","Seymour Place","52"
"4212","8401188","Seymour Place","51"
"4213","8401188","Seymour Place","52"
"4709","8401188","Seymour Place","55"
"4756","8401188","Seymour Place","54"
"5250","8401188","Seymour Place","51"
"103","8401189","Seymour Street","50"
"1033","8401189","Seymour Street","53"
"1034","8401189","Seymour Street","52"
"6727","8401189","Seymour Street","67"
"6481","8401189","Seymour Street","55"
"4215","8401189","Seymour Street","53"
"4710","8401189","Seymour Street","55"
"4214","8401189","Seymour Street","52"
"1036","8401190","Shannon Place","29"
"4217","8401190","Shannon Place","29"
"6482","8401190","Shannon Place","29"
"1039","8401191","Sheffield Street","57"
"4219","8401191","Sheffield Street","57"
"6484","8401191","Sheffield Street","57"
"1040","8401192","Shelton Street","75"
"1041","8401192","Shelton Street","57"
"4221","8401192","Shelton Street","57"
"6485","8401192","Shelton Street","57"
"1414","8401193","Wild Street","57"
"4604","8401193","Wild Street","57"
"6682","8401193","Wild Street","57"
"146","8401194","Wilfred Street","41"
"1415","8401194","Wilfred Street","41"
"1416","8401194","Wilfred Street","63"
"5436","8401194","Wilfred Street","41"
"4605","8401194","Wilfred Street","42"
"5364","8401194","Wilfred Street","42"
"1417","8401195","William Iv Street","57"
"4606","8401195","William Iv Street","57"
"6683","8401195","William Iv Street","57"
"1418","8401196","William Mews","3"
"4607","8401196","William Mews","3"
"6684","8401196","William Mews","3"
"1419","8401197","William Street","3"
"4608","8401197","William Street","3"
"6685","8401197","William Street","3"
"147","8401198","Willow Place","40"
"1420","8401198","Willow Place","40"
"1421","8401198","Willow Place","63"
"6686","8401198","Willow Place","42"
"4609","8401198","Willow Place","42"
"5365","8401198","Willow Place","42"
"1422","8401199","Wilton Crescent","3"
"4610","8401199","Wilton Crescent","3"
"6687","8401199","Wilton Crescent","3"
"1423","8401200","Wilton Mews","3"
"6688","8401200","Wilton Mews","3"
"4611","8401200","Wilton Mews","3"
"540","8401201","New Row","57"
"3852","8401201","New Row","57"
"5205","8401201","New Row","57"
"1425","8401202","Wilton Place","3"
"4613","8401202","Wilton Place","3"
"5190","8401202","Wilton Place","3"
"6733","8401202","Wilton Place","67"
"37","8401203","Orsett Terrace","17"
"613","8401203","Orsett Terrace","75"
"614","8401203","Orsett Terrace","14"
"615","8401203","Orsett Terrace","17"
"4979","8401203","Orsett Terrace","14"
"5035","8401203","Orsett Terrace","16"
"5036","8401203","Orsett Terrace","16"
"3923","8401203","Orsett Terrace","14"
"3924","8401203","Orsett Terrace","16"
"38","8401204","Osbert Street","39"
"616","8401204","Osbert Street","39"
"617","8401204","Osbert Street","63"
"6331","8401204","Osbert Street","42"
"5344","8401204","Osbert Street","42"
"3925","8401204","Osbert Street","42"
"40","8401205","Palace Street","41"
"641","8401205","Palace Street","41"
"642","8401205","Palace Street","63"
"3952","8401205","Palace Street","42"
"3953","8401205","Palace Street","43"
"5162","8401205","Palace Street","14"
"5163","8401205","Palace Street","14"
"5345","8401205","Palace Street","42"
"619","8401206","Ossington Buildings","51"
"3926","8401206","Ossington Buildings","51"
"6332","8401206","Ossington Buildings","51"
"620","8401208","Ossington Street","14"
"3927","8401208","Ossington Street","14"
"4980","8401208","Ossington Street","14"
"621","8401209","Outer Circle","75"
"3928","8401209","Outer Circle","74"
"622","8401210","Oxendon Street","57"
"3929","8401210","Oxendon Street","57"
"4847","8401210","Oxendon Street","57"
"643","8401211","Pall Mall","47"
"645","8401211","Pall Mall","47"
"6339","8401211","Pall Mall","57"
"6721","8401211","Pall Mall","67"
"3955","8401211","Pall Mall","47"
"3956","8401211","Pall Mall","57"
"679","8401212","Peach Road","30"
"3985","8401212","Peach Road","30"
"6352","8401212","Peach Road","30"
"684","8401213","Pembroke Close","3"
"3987","8401213","Pembroke Close","3"
"6353","8401213","Pembroke Close","3"
"46","8401214","Penfold Place","15"
"686","8401214","Penfold Place","15"
"6354","8401214","Penfold Place","12"
"3988","8401214","Penfold Place","12"
"5289","8401214","Penfold Place","12"
"687","8401215","Penfold Street","15"
"3989","8401215","Penfold Street","15"
"5290","8401215","Penfold Street","12"
"5470","8401215","Penfold Street","15"
"47","8401216","Perkin's Rents","40"
"692","8401216","Perkin's Rents","40"
"693","8401216","Perkin's Rents","63"
"3992","8401216","Perkin's Rents","42"
"5346","8401216","Perkin's Rents","42"
"6357","8401216","Perkin's Rents","42"
"851","8401217","Regent Street","75"
"852","8401217","Regent Street","52"
"853","8401217","Regent Street","57"
"854","8401217","Regent Street","47"
"4119","8401217","Regent Street","47"
"4120","8401217","Regent Street","52"
"4121","8401217","Regent Street","57"
"5066","8401217","Regent Street","57"
"849","8401218","Regents Mews","29"
"4122","8401218","Regents Mews","29"
"6414","8401218","Regents Mews","29"
"855","8401219","Relton Mews","4"
"4123","8401219","Relton Mews","4"
"6415","8401219","Relton Mews","4"
"856","8401220","Rembrandt Close","3"
"4124","8401220","Rembrandt Close","3"
"6416","8401220","Rembrandt Close","3"
"857","8401221","Rex Place","47"
"4125","8401221","Rex Place","47"
"6417","8401221","Rex Place","47"
"858","8401222","Richmond Buildings","57"
"6418","8401222","Richmond Buildings","57"
"4127","8401222","Richmond Buildings","57"
"860","8401223","Richmond Mews","57"
"4128","8401223","Richmond Mews","57"
